tt11699817,Boomerang,Boomerang,1950,24,Western,7.1,49,9,cinematographer,director of photography,1,1,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt99961929,Dick Tracy and Flattop,Dick Tracy and Flattop,1950,24,"Crime,Drama",5.8,19,6,writer,story editor,1,15,Robert Leslie Bellem,1902,1968,"writer,miscellaneous"
tt44717882,Big Switch,Big Switch,1950,30,Western,6.6,37,9,cinematographer,director of photography,1,4,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt49862776,Cattle Quarantine,Cattle Quarantine,1950,30,Western,6.8,22,9,cinematographer,director of photography,1,11,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt64618990,Chain Lightning,Chain Lightning,1950,30,Western,6.7,43,9,cinematographer,director of photography,1,7,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt72701991,Convict Story,Convict Story,1950,30,Western,7.2,36,9,cinematographer,director of photography,1,5,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt67724583,Counterfeit Money,Counterfeit Money,1950,30,Western,6.8,36,9,cinematographer,director of photography,1,2,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt76480890,Dog Story,Dog Story,1950,30,Western,7.1,35,9,cinematographer,director of photography,1,17,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt52488310,False Marriage,False Marriage,1950,30,Western,6.4,28,9,cinematographer,director of photography,1,13,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt49257098,Lynching Story,Lynching Story,1950,30,Western,7.1,40,9,cinematographer,director of photography,1,15,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt15091083,Medicine Flats,Medicine Flats,1950,30,Western,7.2,37,9,cinematographer,director of photography,1,8,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt24130862,Newspaper Crusader,Newspaper Crusader,1950,30,Western,6.9,35,9,cinematographer,director of photography,1,16,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt94256808,Oil Land,Oil Land,1950,30,Western,6.6,39,9,cinematographer,director of photography,1,6,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt84699767,Railroad Land Rush,Railroad Land Rush,1950,30,Western,7.0,31,9,cinematographer,director of photography,1,9,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt15838985,Renegade Son,Renegade Son,1950,30,Western,6.7,26,8,cinematographer,director of photography,1,12,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt81784145,Rustling,Rustling,1950,30,Western,7.0,34,9,cinematographer,director of photography,1,3,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt57610035,The Will,The Will,1950,30,Western,6.7,28,9,cinematographer,director of photography,1,10,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt44529667,Wedding Blackmail,Wedding Blackmail,1950,30,Western,6.6,18,8,cinematographer,director of photography,1,14,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
tt39936985,Flea Market,Flea Market,1951,25,"Crime,Mystery,Thriller",5.6,5,8,editor,film editor,1,9,Lennart Wallén,1914,1967,"editor,assistant_director,director"
tt19968500,Kid Sister Trouble,Kid Sister Trouble,1951,26,Western,7.5,15,9,cinematographer,director of photography,2,9,Kenneth Peach,1903,1988,"cinematographer,camera_department,special_effects"
